"user_id","post_id","content","post_date"
"699","3650","I've gotten inspired","2023-09-14"
"264","3651","I'm feeling peaceful","2023-09-14"
"70","3652","I'm frustrated","2023-09-14"
"59","3653","I feel inspired","2023-09-14"
"246","3654","I've gotten apprehensive","2023-09-14"
"586","3655","I've been grateful","2023-09-14"
"141","3656","I've gotten fired up","2023-09-14"
"434","3657","I'm pessimistic","2023-09-14"
"5","3658","I'm amused","2023-09-14"
"60","3659","I'm feeling astonished","2023-09-14"
"322","3660","I'm feeling joyful","2023-09-14"
"132","3661","I'm feeling euphoric","2023-09-14"
"31","3662","I feel disgusted","2023-09-14"
"519","3663","I've gotten introspective","2023-09-14"
"89","3664","I've been astonished","2023-09-14"
"215","3665","I'm elated","2023-09-14"
"46","3666","I'm feeling nervous","2023-09-14"
"14","3667","I'm feeling restless","2023-09-14"
"12","3668","I feel pumped","2023-09-14"
"29","3669","I'm frustrated","2023-09-14"
"53","3670","I am amused","2023-09-14"
"17","3671","I've gotten energetic","2023-09-14"
"86","3672","I've been melancholic","2023-09-14"
"149","3673","I've been euphoric","2023-09-15"
"76","3674","I've been euphoric","2023-09-15"
"112","3675","I've been apprehensive","2023-09-15"
"65","3676","I'm excited","2023-09-15"
"926","3677","I'm feeling annoyed","2023-09-15"
"273","3678","I am astonished","2023-09-15"
"253","3679","I'm feeling restless","2023-09-15"
"55","3680","I've been pessimistic","2023-09-15"
"251","3681","I am lonely","2023-09-15"
"347","3682","I am sad","2023-09-15"
"176","3683","I'm feeling sympathetic","2023-09-15"
"41","3684","I feel pessimistic","2023-09-15"
"62","3685","I've gotten pumped","2023-09-15"
"127","3686","I'm tired","2023-09-15"
"63","3687","I'm feeling satisfied","2023-09-15"
"39","3688","I've been dejected","2023-09-15"
"69","3689","I feel overwhelmed","2023-09-15"
"671","3690","I'm feeling itchy","2023-09-15"
"169","3691","I am inspired","2023-09-15"
"52","3692","I'm feeling worried","2023-09-15"
"25","3693","I am excited","2023-09-15"
"67","3694","I've gotten disgusted","2023-09-15"
"58","3695","I'm feeling stressed","2023-09-15"
"546","3696","I'm feeling elated","2023-09-15"
"22","3697","I'm joyful","2023-09-15"
"674","3698","I'm feeling nervous","2023-09-15"
"113","3699","I've been determined","2023-09-15"
"71","3700","I've been content","2023-09-15"
"639","3701","I am itchy","2023-09-15"
"238","3702","I feel frustrated","2023-09-15"
"9","3703","I feel astonished","2023-09-15"
"529","3704","I've gotten eager","2023-09-15"
"385","3705","I feel disgusted","2023-09-15"
"541","3706","I'm feeling content","2023-09-15"
"183","3707","I've been thrilled","2023-09-15"
"41","3708","I am satisfied","2023-09-15"
"272","3709","I've been annoyed","2023-09-15"
"10","3710","I'm itchy","2023-09-15"
"71","3711","I feel joyful","2023-09-15"
"46","3712","I am pessimistic","2023-09-16"
"35","3713","I've gotten nervous","2023-09-16"
"415","3714","I've gotten calm","2023-09-16"
"24","3715","I am amused","2023-09-16"
"383","3716","I've gotten melancholic","2023-09-16"
"281","3717","I've gotten grateful","2023-09-16"
"4","3718","I'm fired up","2023-09-16"
"495","3719","I am apprehensive","2023-09-16"
"752","3720","I've been peaceful","2023-09-16"
"3","3721","I've been elated","2023-09-16"
"164","3722","I'm feeling grateful","2023-09-16"
"150","3723","I am elated","2023-09-16"
"583","3724","I've gotten euphoric","2023-09-16"
"774","3725","I've gotten disappointed","2023-09-16"
"60","3726","I'm fired up","2023-09-16"
"899","3727","I feel rejuvenated","2023-09-16"
"52","3728","I feel disgusted","2023-09-16"
"68","3729","I feel annoyed","2023-09-16"
"36","3730","I am energetic","2023-09-16"
"1","3731","I've gotten curious","2023-09-16"
"567","3732","I'm feeling bored","2023-09-16"
"4","3733","I'm impatient","2023-09-16"
"84","3734","I'm curious","2023-09-16"
"103","3735","I feel rejuvenated","2023-09-16"
"627","3736","I've been eager","2023-09-16"
"106","3737","I've been confident","2023-09-16"
"43","3738","I'm introspective","2023-09-16"
"465","3739","I am serene","2023-09-16"
"802","3740","I've been disgusted","2023-09-16"
"61","3741","I've gotten joyful","2023-09-16"
"14","3742","I am tired","2023-09-16"
"463","3743","I'm restless","2023-09-16"
"23","3744","I'm feeling grateful","2023-09-16"
"860","3745","I've gotten relaxed","2023-09-16"
"112","3746","I'm stressed","2023-09-16"
"942","3747","I'm tired","2023-09-16"
"91","3748","I'm feeling inspired","2023-09-16"
"73","3749","I'm feeling bored","2023-09-16"
"14","3750","I've gotten content","2023-09-16"
"128","3751","I've gotten grateful","2023-09-17"
"221","3752","I've been stressed","2023-09-17"
"896","3753","I feel spontaneous","2023-09-17"
"300","3754","I've gotten disappointed","2023-09-17"
"947","3755","I am excited","2023-09-17"
"354","3756","I'm astonished","2023-09-17"
"29","3757","I am itchy","2023-09-17"
"217","3758","I feel eager","2023-09-17"
"54","3759","I feel eager","2023-09-17"
"1","3760","I feel introspective","2023-09-17"
"51","3761","I'm pumped","2023-09-17"
"271","3762","I feel optimistic","2023-09-17"
"923","3763","I'm angry","2023-09-17"
"847","3764","I'm feeling apprehensive","2023-09-17"
"293","3765","I am bored","2023-09-17"
"202","3766","I've been curious","2023-09-17"
"21","3767","I've gotten stressed","2023-09-17"
"847","3768","I've gotten tired","2023-09-17"
"62","3769","I feel serene","2023-09-17"
"62","3770","I'm feeling sympathetic","2023-09-17"
"373","3771","I've been determined","2023-09-17"
"84","3772","I've gotten frustrated","2023-09-17"
"227","3773","I'm hopeful","2023-09-17"
"529","3774","I feel content","2023-09-17"
"15","3775","I've gotten itchy","2023-09-17"
"69","3776","I am angry","2023-09-17"
"645","3777","I've gotten tired","2023-09-17"
"39","3778","I've been joyful","2023-09-17"
"69","3779","I feel pumped","2023-09-17"
"21","3780","I've been elated","2023-09-17"
"43","3781","I'm grateful","2023-09-17"
"152","3782","I've been satisfied","2023-09-17"
"66","3783","I've gotten happy","2023-09-17"
"63","3784","I've gotten fired up","2023-09-17"
"10","3785","I feel dejected","2023-09-17"
"237","3786","I've gotten frustrated","2023-09-17"
"617","3787","I feel serene","2023-09-17"
"17","3788","I've been bored","2023-09-17"
"34","3789","I've gotten astonished","2023-09-17"
"164","3790","I feel excited","2023-09-17"
"125","3791","I am optimistic","2023-09-18"
"50","3792","I feel spontaneous","2023-09-18"
"24","3793","I've gotten nervous","2023-09-18"
"161","3794","I've been restless","2023-09-18"
"34","3795","I've been grateful","2023-09-18"
"10","3796","I've gotten restless","2023-09-18"
"409","3797","I've gotten lonely","2023-09-18"
"37","3798","I'm hopeful","2023-09-18"
"4","3799","I am optimistic","2023-09-18"
"32","3800","I've gotten sympathetic","2023-09-18"
"82","3801","I'm curious","2023-09-18"
"51","3802","I feel relaxed","2023-09-18"
"9","3803","I'm excited","2023-09-18"
"66","3804","I'm feeling amused","2023-09-18"
"689","3805","I've been pessimistic","2023-09-18"
"615","3806","I'm feeling fired up","2023-09-18"
"342","3807","I am sympathetic","2023-09-18"
"70","3808","I am pessimistic","2023-09-18"
"192","3809","I've been disgusted","2023-09-18"
"130","3810","I'm feeling elated","2023-09-18"
"81","3811","I've gotten thrilled","2023-09-18"
"70","3812","I feel calm","2023-09-18"
"77","3813","I've been serene","2023-09-18"
"77","3814","I'm relaxed","2023-09-18"
"884","3815","I feel confident","2023-09-18"
"54","3816","I've gotten disillusioned","2023-09-18"
"140","3817","I am introspective","2023-09-18"
"26","3818","I am impatient","2023-09-18"
"249","3819","I feel excited","2023-09-18"
"26","3820","I've been disappointed","2023-09-18"
"6","3821","I've been serene","2023-09-18"
"31","3822","I've been content","2023-09-18"
"41","3823","I am fired up","2023-09-18"
"59","3824","I've gotten pessimistic","2023-09-18"
"881","3825","I've been sympathetic","2023-09-18"
"58","3826","I'm feeling hopeful","2023-09-18"
"67","3827","I've gotten introspective","2023-09-18"
"1005","3828","I'm feeling disgusted","2023-09-18"
"9","3829","I'm feeling elated","2023-09-18"
"4","3830","I feel energetic","2023-09-18"
"19","3831","I feel overwhelmed","2023-09-19"
"51","3832","I feel disillusioned","2023-09-19"
"47","3833","I've gotten euphoric","2023-09-19"
"678","3834","I'm feeling fired up","2023-09-19"
"148","3835","I feel nervous","2023-09-19"
"165","3836","I'm stressed","2023-09-19"
"10","3837","I feel apprehensive","2023-09-19"
"96","3838","I'm feeling sad","2023-09-19"
"75","3839","I've been impatient","2023-09-19"
"535","3840","I am determined","2023-09-19"
"439","3841","I've been pessimistic","2023-09-19"
"40","3842","I've gotten spontaneous","2023-09-19"
"382","3843","I'm feeling impatient","2023-09-19"
"888","3844","I've been restless","2023-09-19"
"653","3845","I've been restless","2023-09-19"
"76","3846","I'm feeling spontaneous","2023-09-19"
"48","3847","I'm feeling sad","2023-09-19"
"70","3848","I feel joyful","2023-09-19"
"81","3849","I feel elated","2023-09-19"
"388","3850","I feel angry","2023-09-19"
"590","3851","I'm feeling grateful","2023-09-19"
"574","3852","I've gotten impatient","2023-09-19"
"557","3853","I've been disappointed","2023-09-19"
"286","3854","I've been disillusioned","2023-09-19"
"7","3855","I am apprehensive","2023-09-19"
"532","3856","I'm feeling restless","2023-09-19"
"178","3857","I am hopeful","2023-09-19"
"11","3858","I am disillusioned","2023-09-19"
"69","3859","I've been euphoric","2023-09-19"
"786","3860","I've gotten melancholic","2023-09-19"
"425","3861","I've gotten disappointed","2023-09-19"
"22","3862","I'm determined","2023-09-19"
"240","3863","I've gotten annoyed","2023-09-19"
"60","3864","I'm sympathetic","2023-09-19"
"135","3865","I've gotten optimistic","2023-09-19"
"46","3866","I'm feeling elated","2023-09-19"
"299","3867","I feel nervous","2023-09-19"
"777","3868","I feel impatient","2023-09-19"
"126","3869","I've gotten content","2023-09-19"
"17","3870","I've been determined","2023-09-19"
"161","3871","I've been overwhelmed","2023-09-19"
"29","3872","I've been serene","2023-09-20"
"771","3873","I've gotten restless","2023-09-20"
"50","3874","I've gotten inspired","2023-09-20"
"608","3875","I'm feeling melancholic","2023-09-20"
"874","3876","I've been restless","2023-09-20"
"382","3877","I feel determined","2023-09-20"
"659","3878","I'm feeling sad","2023-09-20"
"68","3879","I've gotten sympathetic","2023-09-20"
"37","3880","I've gotten grateful","2023-09-20"
"236","3881","I've gotten worried","2023-09-20"
"72","3882","I've gotten itchy","2023-09-20"
"69","3883","I am determined","2023-09-20"
"90","3884","I've been apprehensive","2023-09-20"
"751","3885","I feel sympathetic","2023-09-20"
"78","3886","I am sad","2023-09-20"
"305","3887","I've been happy","2023-09-20"
"9","3888","I've been happy","2023-09-20"
"14","3889","I've gotten peaceful","2023-09-20"
"62","3890","I'm hopeful","2023-09-20"
"473","3891","I've gotten disillusioned","2023-09-20"
"229","3892","I am elated","2023-09-20"
"21","3893","I'm joyful","2023-09-20"
"48","3894","I'm feeling eager","2023-09-20"
"723","3895","I am satisfied","2023-09-20"
"67","3896","I'm feeling content","2023-09-20"
"741","3897","I've been disgusted","2023-09-20"
"85","3898","I am rejuvenated","2023-09-20"
"183","3899","I am thrilled","2023-09-20"
"48","3900","I feel excited","2023-09-20"
"48","3901","I am euphoric","2023-09-20"
"909","3902","I'm feeling overwhelmed","2023-09-20"
"522","3903","I feel fired up","2023-09-20"
"29","3904","I am elated","2023-09-20"
"590","3905","I feel rejuvenated","2023-09-20"
"41","3906","I've gotten restless","2023-09-20"
"295","3907","I've been itchy","2023-09-20"
"867","3908","I am happy","2023-09-20"
"72","3909","I feel itchy","2023-09-20"
"382","3910","I've been astonished","2023-09-20"
"718","3911","I've been grateful","2023-09-20"
"23","3912","I am peaceful","2023-09-20"
"43","3913","I've gotten satisfied","2023-09-21"
"77","3914","I've gotten annoyed","2023-09-21"
"51","3915","I've gotten amused","2023-09-21"
"419","3916","I've been annoyed","2023-09-21"
"165","3917","I'm confident","2023-09-21"
"124","3918","I am satisfied","2023-09-21"
"89","3919","I'm optimistic","2023-09-21"
"1017","3920","I've been serene","2023-09-21"
"727","3921","I feel melancholic","2023-09-21"
"91","3922","I feel calm","2023-09-21"
"204","3923","I'm inspired","2023-09-21"
"165","3924","I'm euphoric","2023-09-21"
"509","3925","I'm tired","2023-09-21"
"707","3926","I've been disgusted","2023-09-21"
"275","3927","I've gotten content","2023-09-21"
"425","3928","I've gotten grateful","2023-09-21"
"36","3929","I'm feeling hopeful","2023-09-21"
"578","3930","I've gotten happy","2023-09-21"
"662","3931","I've been frustrated","2023-09-21"
"466","3932","I'm elated","2023-09-21"
"21","3933","I've gotten melancholic","2023-09-21"
"43","3934","I've gotten dejected","2023-09-21"
"59","3935","I'm feeling sad","2023-09-21"
"561","3936","I'm feeling disgusted","2023-09-21"
"719","3937","I am thrilled","2023-09-21"
"270","3938","I'm feeling worried","2023-09-21"
"7","3939","I've been lazy","2023-09-21"
"34","3940","I've been serene","2023-09-21"
"364","3941","I am worried","2023-09-21"
"778","3942","I feel inspired","2023-09-21"
"711","3943","I'm feeling spontaneous","2023-09-21"
"209","3944","I've been astonished","2023-09-21"
"79","3945","I'm relaxed","2023-09-21"
"529","3946","I am satisfied","2023-09-21"
"629","3947","I feel inspired","2023-09-21"
"438","3948","I've gotten nervous","2023-09-21"
"749","3949","I've been apprehensive","2023-09-21"
"730","3950","I feel amused","2023-09-21"
"537","3951","I've been disillusioned","2023-09-21"
"30","3952","I've been introspective","2023-09-21"
"94","3953","I'm feeling disillusioned","2023-09-21"
"86","3954","I am joyful","2023-09-22"
"815","3955","I am impatient","2023-09-22"
"41","3956","I am dejected","2023-09-22"
"15","3957","I'm feeling stressed","2023-09-22"
"209","3958","I'm optimistic","2023-09-22"
"77","3959","I feel sad","2023-09-22"
"315","3960","I've been astonished","2023-09-22"
"592","3961","I've gotten determined","2023-09-22"
"199","3962","I'm feeling confident","2023-09-22"
"32","3963","I'm feeling elated","2023-09-22"
"108","3964","I'm feeling pessimistic","2023-09-22"
"257","3965","I've gotten frustrated","2023-09-22"
"74","3966","I'm worried","2023-09-22"
"252","3967","I am introspective","2023-09-22"
"121","3968","I am impatient","2023-09-22"
"242","3969","I'm feeling optimistic","2023-09-22"
"29","3970","I'm feeling confident","2023-09-22"
"258","3971","I'm feeling hopeful","2023-09-22"
"104","3972","I've been apprehensive","2023-09-22"
"362","3973","I'm inspired","2023-09-22"
"23","3974","I feel lazy","2023-09-22"
"44","3975","I've been determined","2023-09-22"
"28","3976","I'm feeling stressed","2023-09-22"
"577","3977","I've been melancholic","2023-09-22"
"16","3978","I am impatient","2023-09-22"
"43","3979","I am introspective","2023-09-22"
"17","3980","I feel apprehensive","2023-09-22"
"576","3981","I've gotten euphoric","2023-09-22"
"202","3982","I am stressed","2023-09-22"
"984","3983","I've gotten bored","2023-09-22"
"32","3984","I've been curious","2023-09-22"
"41","3985","I'm feeling rejuvenated","2023-09-22"
"35","3986","I am energetic","2023-09-22"
"83","3987","I've been tired","2023-09-22"
"992","3988","I am sympathetic","2023-09-22"
"609","3989","I've gotten impatient","2023-09-22"
"415","3990","I've been thrilled","2023-09-22"
"287","3991","I am sad","2023-09-22"
"667","3992","I am angry","2023-09-22"
"770","3993","I've gotten curious","2023-09-22"
"52","3994","I feel calm","2023-09-22"
"56","3995","I'm relaxed","2023-09-22"
"231","3996","I'm feeling angry","2023-09-23"
"59","3997","I feel frustrated","2023-09-23"
"98","3998","I've been curious","2023-09-23"
"490","3999","I'm hopeful","2023-09-23"
"209","4000","I am disappointed","2023-09-23"
"45","4001","I feel apprehensive","2023-09-23"
"31","4002","I'm amused","2023-09-23"
"791","4003","I am annoyed","2023-09-23"
"233","4004","I feel fired up","2023-09-23"
"55","4005","I'm happy","2023-09-23"
"3","4006","I'm serene","2023-09-23"
"921","4007","I feel dejected","2023-09-23"
"505","4008","I'm feeling lazy","2023-09-23"
"954","4009","I've been disgusted","2023-09-23"
"83","4010","I feel amused","2023-09-23"
"80","4011","I've been elated","2023-09-23"
